# MesswertTabelle
#
# M e s s w e r t t a b e l l e  der Reihen:
#
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [94,94] Werte
# H_(f) cc(BL,BL)_NORM_[143916] [131,131] Werte
# H_(d) cc(IWL,IWL)_NORM_[6] [3,3] Werte
# H_(e) cc(AL,AL)_NORM_[3741] [90,90] Werte
# H_(f) cc(IWL,BL)_NORM_[143916] [128,128] Werte
#
#
#x	y	x	y	x	y	x	y	x	y	x	y	
0.62800	0.00000	0.62800	0.00000	0.62800	0.00006	0.62800	0.00000	0.62800	0.00000	0.62800	0.00007	
0.64000	0.00000	0.64000	0.00000	0.64000	0.00006	0.64000	0.00000	0.64000	0.00000	0.64000	0.00042	
0.65200	0.00000	0.65200	0.00000	0.65200	0.00006	0.65200	0.00000	0.65200	0.00000	0.65200	0.00008	
0.66400	0.00000	0.66400	0.00000	0.66400	0.00008	0.66400	0.00000	0.66400	0.00000	0.66400	0.00019	
0.67600	0.00000	0.67600	0.00000	0.67600	0.00002	0.67600	0.00000	0.67600	0.00000	0.67600	0.00002	
0.68800	0.00000	0.68800	0.00000	0.68800	0.00056	0.68800	0.00000	0.68800	0.00000	0.68800	0.00003	
0.70000	0.00000	0.70000	0.00000	0.70000	0.00008	0.70000	0.00000	0.70000	0.00000	0.70000	0.00005	
0.71200	0.00000	0.71200	0.00000	0.71200	0.00029	0.71200	0.00000	0.71200	0.00000	0.71200	0.00002	
0.72400	0.00000	0.72400	0.00000	0.72400	0.00006	0.72400	0.00000	0.72400	0.00000	0.72400	0.00001	
0.73600	0.00000	0.73600	0.00000	0.73600	0.00006	0.73600	0.00000	0.73600	0.00000	0.73600	0.00001	
0.74800	0.00000	0.74800	0.00000	0.74800	0.00003	0.74800	0.00000	0.74800	0.00000	0.74800	0.00003	
0.76000	0.00000	0.76000	0.00000	0.76000	0.00001	0.76000	0.00000	0.76000	0.00000	0.76000	0.00005	
0.78400	0.00000	0.78400	0.00000	0.78400	0.00001	0.78400	0.00000	0.78400	0.00000	0.78400	0.00001	
0.79600	0.00000	0.79600	0.00000	0.79600	0.00003	0.79600	0.00000	0.79600	0.00000	0.79600	0.00001	
0.80800	0.00000	0.80800	0.00000	0.80800	0.00001	0.80800	0.00000	0.80800	0.00000	0.80800	0.00001	
0.82000	0.00000	0.82000	0.00000	0.82000	0.00001	0.82000	0.00000	0.82000	0.00000	0.82000	0.00001	
0.83200	0.00000	0.83200	0.00000	0.83200	0.00003	0.83200	0.00000	0.83200	0.00000	0.83200	0.00001	
0.84400	0.00000	0.84400	0.00000	0.84400	0.00001	0.84400	0.00000	0.84400	0.00000	0.84400	0.00002	
0.85600	0.00000	0.85600	0.00000	0.85600	0.00003	0.85600	0.00000	0.85600	0.00000	0.85600	0.00001	
0.88000	0.00000	0.88000	0.00000	0.88000	0.00001	0.88000	0.00000	0.88000	0.00000	0.88000	0.00001	
0.89200	0.00000	0.89200	0.00000	0.89200	0.00003	0.89200	0.00000	0.89200	0.00000	0.89200	0.00001	
0.90400	0.00000	0.90400	0.00000	0.90400	0.00001	0.90400	0.00000	0.90400	0.00000	0.90400	0.00001	
0.91600	0.00000	0.91600	0.00000	0.91600	0.00001	0.91600	0.00000	0.91600	0.00000	0.91600	0.00001	
0.95200	0.00000	0.95200	0.00000	0.95200	0.00001	0.95200	0.00000	0.95200	0.00000	0.95200	0.00010	
0.97600	0.00000	0.97600	0.00000	0.97600	0.00001	0.97600	0.00000	0.97600	0.00000	0.97600	0.00000	
0.98800	0.00000	0.98800	0.00000	0.98800	0.00001	0.98800	0.00000	0.98800	0.00000	0.98800	0.00000	
1.00000	0.00000	1.00000	0.00000	1.00000	0.00017	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	
